Regime Information 
 Unit triggered from 130khz filter 
 Logged clicks regardless of ratio
Logged clicks regardless of click length
Logged clicks regardless of inter-click length
10 or 0.129 milli volts
Gain on Logger = 12 
50 us Minimum / 800 us Maximum
1000 us Minimum / 500000 us Maximum

Session start time 08:19:45:000000 01/05/2017 
 Session end time 21:42:10:000000 04/05/2017 
 Click Time,Click Length,Inter-Click Interval,Amplitude 130khz, Amplitude 60khz 
219598.079125,29,0.003495,0.220000,0.181176 
219598.079386,59,0.000261,0.142353,0.194118 
219598.084650,42,0.005264,0.194118,0.168235 
219598.084928,1,0.000278,0.116471,0.129412 
219598.085876,60,0.000948,0.543529,0.310588 
219598.090476,16,0.004600,0.194118,0.452941 
219598.091125,6,0.000649,0.543529,0.258824 
219598.095658,106,0.004533,0.310588,0.220000 
219598.096083,15,0.000425,0.168235,0.155294 
219598.097736,26,0.001653,0.207059,0.142353 
219598.098162,1,0.000426,0.129412,0.077647 
219598.103003,110,0.004841,0.401176,0.232941 
219598.105159,29,0.002156,0.258824,0.116471 
219598.106263,40,0.001104,0.207059,0.116471 
219598.107056,45,0.000793,0.258824,0.310588 
219598.107908,22,0.000852,0.220000,0.181176 
219598.108815,3,0.000907,0.129412,0.142353 
219598.111321,24,0.002506,0.181176,0.116471 
219598.112097,40,0.000776,0.271765,0.220000 
219598.113276,1,0.001179,0.116471,0.077647 
219598.116904,25,0.003628,0.181176,0.310588 
219598.117176,3,0.000272,0.129412,0.220000 
219598.118081,30,0.000905,0.220000,0.271765 
219598.118670,36,0.000589,0.207059,0.207059 
219598.119311,37,0.000641,0.284706,0.129412 
219598.119665,11,0.000354,0.142353,0.077647 
219598.121777,55,0.002112,0.207059,0.142353 
219598.123537,33,0.001760,0.310588,0.220000 
219598.124748,74,0.001211,0.685882,0.427059 
219598.125766,17,0.001018,0.155294,0.155294 
219598.128340,103,0.002574,0.414118,0.207059 
219598.133452,149,0.005112,0.543529,0.258824 
219598.134222,12,0.000770,0.155294,0.245882 
219598.136304,9,0.002082,0.129412,0.155294 
219598.141520,43,0.005216,0.336471,0.181176 
219598.143657,20,0.002137,0.207059,0.155294 
219598.144103,45,0.000446,0.232941,0.271765 
219598.144390,29,0.000287,0.207059,0.129412 
219598.144803,10,0.000413,0.142353,0.168235 
219598.149046,32,0.004243,0.155294,0.155294 
219598.150944,36,0.001898,0.220000,0.155294 
219598.154736,79,0.003792,0.271765,0.220000 
219598.155540,3,0.000804,0.142353,0.168235 
219598.155842,46,0.000302,0.258824,0.336471 
219598.156924,73,0.001082,0.388235,0.427059 
219598.159658,171,0.002734,0.284706,0.349412 
219598.161142,87,0.001484,0.634118,0.323529 
219598.163025,37,0.001883,0.245882,0.168235 
219598.164205,18,0.001180,0.220000,0.142353 
219598.165903,11,0.001698,0.116471,0.388235 
219598.166123,39,0.000220,0.194118,0.194118 
219598.168854,22,0.002731,0.207059,0.155294 
219598.171142,24,0.002288,0.155294,0.323529 
219598.171413,43,0.000271,0.465882,0.556471 
219598.172468,39,0.001055,0.297647,0.207059 
219598.172714,3,0.000246,0.155294,0.232941 
219598.174270,22,0.001556,0.207059,0.207059 
219598.174887,51,0.000617,0.220000,0.129412 
219598.176839,106,0.001952,0.440000,0.245882 
219598.181068,40,0.004229,0.271765,0.297647 
219598.181754,44,0.000686,0.388235,0.181176 
219598.182266,38,0.000512,0.297647,0.284706 
219598.182910,48,0.000644,0.232941,0.168235 
219598.183718,99,0.000808,0.776471,0.724706 
219598.184711,13,0.000993,0.168235,0.142353 
219598.185037,38,0.000326,0.181176,0.142353 
219598.186103,19,0.001066,0.207059,0.284706 
219598.187422,32,0.001319,0.245882,0.129412 
219598.188879,31,0.001457,0.232941,0.271765 
219598.189120,14,0.000241,0.129412,0.103529 
219598.192206,8,0.003086,0.129412,0.181176 
219598.192420,30,0.000214,0.232941,0.401176 
219598.193415,31,0.000995,0.207059,0.232941 
219598.194170,53,0.000755,0.297647,0.245882 
219598.194654,18,0.000484,0.181176,0.207059 
219598.196205,24,0.001551,0.168235,0.194118 
219598.197185,16,0.000980,0.194118,0.142353 
219598.197764,49,0.000579,0.401176,0.310588 
219598.198965,16,0.001201,0.194118,0.310588 
219598.200459,47,0.001494,0.194118,0.194118 
219598.202888,6,0.002429,0.232941,0.427059 
219598.203100,13,0.000212,0.155294,0.142353 
219598.203600,98,0.000500,0.271765,0.168235 
219598.204094,11,0.000494,0.155294,0.194118 
219598.204615,6,0.000521,0.129412,0.245882 
219598.206391,8,0.001776,0.142353,0.142353 
219598.208872,87,0.002481,0.711765,0.401176 
219598.209569,21,0.000697,0.194118,0.452941 
219598.211315,61,0.001746,0.388235,0.207059 
219598.214474,25,0.003159,0.181176,0.220000 
219598.217387,10,0.002913,0.155294,0.103529 
219598.218862,9,0.001475,0.155294,0.142353 
219598.219217,17,0.000355,0.168235,0.129412 
219598.219491,32,0.000274,0.245882,0.297647 
219598.220283,32,0.000792,0.284706,0.194118 
219598.220551,22,0.000268,0.155294,0.142353 
219598.221213,11,0.000662,0.142353,0.142353 
219598.222341,45,0.001128,0.362353,0.232941 
219598.226309,14,0.003968,0.142353,0.220000 
219598.229684,38,0.003375,0.245882,0.155294 
219598.230014,18,0.000330,0.194118,0.232941 
219598.232104,73,0.002090,0.440000,0.207059 
219598.232581,3,0.000477,0.194118,0.427059 
219598.233509,1717,0.000928,0.103529,0.168235 
219598.235566,2,0.002057,0.129412,0.155294 
219598.236568,45,0.001002,0.452941,0.375294 
219598.236937,24,0.000369,0.232941,0.258824 
219598.237936,50,0.000999,0.168235,0.207059 
219598.240771,14,0.002835,0.168235,0.155294 
219598.241158,20,0.000387,0.194118,0.207059 
219598.241652,31,0.000494,0.168235,0.129412 
219598.246587,165,0.004935,1.203529,0.970588 
219598.247044,37,0.000457,0.258824,0.258824 
219598.247371,1,0.000327,0.129412,0.194118 
219598.250110,19,0.002739,0.194118,0.245882 
219598.252032,11,0.001922,0.129412,0.258824 
219598.252248,5,0.000216,0.155294,0.142353 
219598.253779,52,0.001531,0.245882,0.220000 
219598.256656,37,0.002877,0.194118,0.129412 
219598.256925,59,0.000269,0.841176,0.323529 
219598.258502,71,0.001577,0.647059,0.271765 
219598.260339,19,0.001837,0.207059,0.116471 
219598.261291,4,0.000952,0.116471,0.142353 
219598.261614,42,0.000323,0.336471,0.232941 
219598.264486,20,0.002872,0.168235,0.142353 
219598.267560,15,0.003074,0.129412,0.129412 
219598.267853,22,0.000293,0.155294,0.181176 
219598.268867,43,0.001014,0.362353,0.271765 
219598.269651,30,0.000784,0.297647,0.297647 
219598.272747,22,0.003096,0.155294,0.116471 
219598.273179,34,0.000432,0.284706,0.155294 
219598.274077,15,0.000898,0.168235,0.440000 
219598.275354,14,0.001277,0.181176,0.491765 
219598.278891,54,0.003537,0.245882,0.297647 
219598.280211,9,0.001320,0.142353,0.155294 
219598.281725,19,0.001514,0.232941,0.220000 
219598.283071,2,0.001346,0.116471,0.155294 
219598.284097,4,0.001026,0.129412,0.129412 
219598.284481,12,0.000384,0.349412,0.362353 
219598.284725,45,0.000244,0.194118,0.245882 
219598.287158,42,0.002433,0.258824,0.491765 
219598.294484,1,0.007326,0.116471,0.168235 
219598.295290,24,0.000806,0.194118,0.362353 
219598.295559,37,0.000269,0.245882,0.168235 
219598.296288,62,0.000729,0.530588,0.271765 
219598.296601,31,0.000313,0.194118,0.232941 
219598.297120,11,0.000519,0.155294,0.090588 
219598.298201,29,0.001081,0.155294,0.168235 
219598.299599,123,0.001398,0.414118,0.232941 
219598.300467,40,0.000868,0.336471,0.220000 
219598.301546,1,0.001079,0.142353,0.142353 
219598.305473,54,0.003927,0.258824,0.336471 
219598.306082,38,0.000609,0.284706,0.323529 
219598.306590,463,0.000508,0.220000,0.232941 
219598.307647,49,0.001057,0.375294,0.504706 
219598.310640,22,0.002993,0.220000,0.517647 
219598.311814,1657,0.001174,0.478824,0.491765 
219598.316473,26,0.004659,0.168235,0.232941 
219598.317043,6,0.000570,0.155294,0.284706 
219598.318998,50,0.001955,0.478824,0.336471 
219598.322105,4,0.003107,0.129412,0.698824 
219598.322386,19,0.000281,0.310588,0.556471 
219598.328817,18,0.006431,0.194118,0.232941 
219598.332210,1,0.003393,0.116471,0.142353 
219598.332483,13,0.000273,0.168235,0.155294 
219598.333195,34,0.000712,0.194118,0.103529 
219598.333673,2,0.000478,0.595294,1.268235 
219598.334295,5,0.000622,0.142353,0.220000 
219598.334922,39,0.000627,0.220000,0.168235 
219598.337289,24,0.002367,0.207059,0.232941 
219598.338113,14,0.000824,0.155294,0.271765 
219598.339397,10,0.001284,0.155294,0.168235 
219598.342498,12,0.003101,0.168235,0.194118 
219598.343041,14,0.000543,0.129412,0.207059 
219598.343482,6,0.000441,0.129412,0.116471 
219598.344241,45,0.000759,0.245882,0.375294 
219598.344860,72,0.000619,0.232941,0.323529 
219598.348607,24,0.003747,0.168235,0.168235 
219598.349493,50,0.000886,0.582353,0.530588 
219598.351119,122,0.001626,0.854118,0.711765 
219598.354169,7,0.003050,0.129412,0.258824 
219598.354574,11,0.000405,0.129412,0.181176 
219598.356306,13,0.001732,0.129412,0.310588 
219598.358834,2,0.002528,0.129412,0.168235 
219598.359339,20,0.000505,0.207059,0.142353 
219598.359575,194,0.000236,0.608235,0.724706 
219598.360129,59,0.000554,0.375294,0.543529 
219598.361031,29,0.000902,0.220000,0.220000 
219598.365173,77,0.004142,0.427059,0.207059 
219598.369684,4,0.004511,0.142353,0.168235 
219598.369895,28,0.000211,0.207059,0.194118 
219598.370630,15,0.000735,0.168235,0.194118 
219598.376946,19,0.006316,0.155294,0.232941 
219598.380579,52,0.003633,0.232941,0.194118 
219598.380838,40,0.000259,0.168235,0.181176 
219598.381836,7,0.000998,0.155294,0.245882 
219598.382415,16,0.000579,0.181176,0.168235 
219598.382898,28,0.000483,0.258824,0.155294 
219598.383296,24,0.000398,0.155294,0.194118 
219598.387165,41,0.003869,0.323529,0.349412 
219598.388081,7,0.000916,0.168235,0.168235 
219598.391861,22,0.003780,0.194118,0.181176 
219598.393075,5,0.001214,0.129412,0.129412 
219598.394674,32,0.001599,0.245882,0.116471 
219598.396073,42,0.001399,0.258824,0.168235 
219598.396576,28,0.000503,0.181176,0.181176 
219598.397092,1,0.000516,0.103529,0.271765 
219598.397354,29,0.000262,0.142353,0.245882 
219598.397647,21,0.000293,0.258824,0.207059 
219598.397915,22,0.000268,0.258824,0.271765 
219598.400008,7,0.002093,0.168235,0.194118 
219598.401178,30,0.001170,0.271765,0.168235 
219598.403065,7,0.001887,0.155294,0.220000 
219598.407541,40,0.004476,0.232941,0.181176 
219598.407788,16,0.000247,0.155294,0.168235 
219598.408272,31,0.000484,0.207059,0.155294 
219598.408994,4,0.000722,0.129412,0.737647 
219598.410409,79,0.001415,0.401176,0.271765 
219598.413291,2,0.002882,0.116471,0.155294 
219598.415603,16,0.002312,0.310588,0.336471 
219598.418493,49,0.002890,0.388235,0.194118 
219598.419086,2,0.000593,0.129412,0.245882 
219598.419344,2,0.000258,0.129412,0.116471 
219598.423428,54,0.004084,0.491765,0.388235 
219598.424860,42,0.001432,0.258824,0.232941 
219598.427146,3,0.002286,0.155294,0.245882 
219598.427388,111,0.000242,0.168235,0.284706 
219598.428069,13,0.000681,0.155294,0.142353 
219598.428412,19,0.000343,0.194118,0.142353 
219598.429511,11,0.001099,0.168235,0.129412 
219598.429786,3,0.000275,0.129412,0.271765 
219598.434992,153,0.005206,0.465882,0.349412 
219598.435383,39,0.000391,0.284706,0.323529 
219598.435753,61,0.000370,0.232941,0.556471 
219598.436365,2,0.000612,0.129412,0.194118 
219598.436798,49,0.000433,0.478824,0.362353 
219598.437091,14,0.000293,0.142353,0.168235 
219598.437524,34,0.000433,0.310588,0.168235 
219598.438661,32,0.001137,0.271765,0.194118 
219598.445448,34,0.006787,0.220000,0.284706 
219598.445857,55,0.000409,0.401176,0.155294 
219598.446447,31,0.000590,0.271765,0.155294 
219598.448349,17,0.001902,0.181176,0.142353 
219598.452341,17,0.003992,0.181176,0.181176 
219598.454327,42,0.001986,0.194118,0.181176 
219598.455684,8,0.001357,0.155294,0.116471 
219598.456498,28,0.000814,0.181176,0.116471 
219598.457272,10,0.000774,0.129412,0.271765 
219598.457914,48,0.000642,0.220000,0.194118 
219598.459859,3,0.001945,0.142353,0.103529 
219598.460774,4,0.000915,0.129412,0.116471 
219598.462585,39,0.001811,0.349412,0.336471 
219598.467456,22,0.004871,0.168235,0.207059 
219598.472385,10,0.004929,0.155294,0.232941 
219598.473246,42,0.000861,0.336471,0.129412 
219598.473705,12,0.000459,0.129412,0.090588 
219598.478243,32,0.004538,0.258824,0.220000 
219598.483188,15,0.004945,0.181176,0.129412 
219598.484571,126,0.001383,1.190588,0.815294 
219598.484912,22,0.000341,0.220000,0.245882 
219598.485978,32,0.001066,0.284706,0.297647 
219598.486241,7,0.000263,0.155294,0.116471 
219598.487435,1,0.001194,0.194118,0.232941 
219598.487957,9,0.000522,0.116471,0.103529 
219598.488887,18,0.000930,0.207059,0.155294 
219598.490164,16,0.001277,0.168235,0.194118 
219598.493863,67,0.003699,0.297647,0.323529 
219598.495026,32,0.001163,0.220000,0.401176 
219598.495675,35,0.000649,0.258824,0.284706 
219598.495916,21,0.000241,0.220000,0.220000 
219598.496321,24,0.000405,0.168235,0.258824 
219598.500304,40,0.003983,0.336471,0.155294 
219598.502125,6,0.001821,0.168235,0.310588 
219598.510362,105,0.008237,0.452941,0.634118 
219598.511079,14,0.000717,0.310588,0.414118 
219598.512125,1,0.001046,0.129412,0.155294 
219598.517032,35,0.004907,0.284706,0.336471 
219598.518187,7,0.001155,0.155294,0.116471 
219598.519007,1,0.000820,0.116471,0.116471 
219598.520786,16,0.001779,0.129412,0.129412 
219598.521569,1,0.000783,0.129412,0.142353 
219598.522160,37,0.000591,0.245882,0.194118 
219598.525703,68,0.003543,0.880000,0.323529 
219598.526522,1,0.000819,0.129412,0.194118 
219598.528689,47,0.002167,0.452941,0.284706 
219598.530026,32,0.001337,0.207059,0.284706 
219598.531616,36,0.001590,0.181176,0.258824 
219598.533463,6,0.001847,0.155294,0.245882 
219598.534867,1,0.001404,0.116471,0.116471 
219598.536784,134,0.001917,1.358824,0.336471 
219598.541060,58,0.004276,0.388235,0.517647 
219598.542678,36,0.001618,0.284706,0.220000 
219598.543030,26,0.000352,0.181176,0.155294 
219598.547253,2,0.004223,0.129412,0.207059 
219598.547889,15,0.000636,0.155294,0.090588 
219598.571609,77,0.023720,0.388235,0.181176 
219598.573084,6,0.001475,0.116471,0.142353 
219598.580452,35,0.007368,0.284706,0.194118 
219598.580823,2502,0.000371,0.245882,0.414118 
219598.585720,53,0.004897,0.388235,0.168235 
219598.585991,220,0.000271,0.918824,0.724706 
219598.589389,34,0.003398,0.284706,0.245882 
219598.591332,20,0.001943,0.181176,0.142353 
219598.593750,21,0.002418,0.207059,0.142353 
219598.597612,4,0.003862,0.129412,0.232941 
219598.598064,37,0.000452,0.181176,0.129412 
219598.599479,74,0.001415,0.970588,0.323529 
219598.601123,29,0.001644,0.194118,0.129412 
219598.601697,30,0.000574,0.207059,0.116471 
219598.601994,14,0.000297,0.155294,0.168235 
219598.603355,33,0.001361,0.168235,0.181176 
219598.607052,36,0.003697,0.194118,0.258824 
219598.608109,14,0.001057,0.155294,0.220000 
219598.609255,151,0.001146,0.336471,0.207059 
219598.609977,11,0.000722,0.155294,0.194118 
219598.610607,66,0.000630,0.349412,0.582353 
219598.611646,10,0.001039,0.194118,0.168235 
219598.613374,42,0.001728,0.427059,0.375294 
219598.614729,49,0.001355,0.375294,0.220000 
219598.618211,25,0.003482,0.207059,0.207059 
219598.619669,14,0.001458,0.168235,0.517647 
219598.620217,21,0.000548,0.142353,0.168235 
219598.623258,1,0.003041,0.129412,0.103529 
219598.623497,50,0.000239,0.621176,0.672941 
219598.625253,3966,0.001756,0.207059,0.271765 
219598.630216,9,0.004963,0.181176,0.129412 
219598.633726,20,0.003510,0.129412,0.103529 
219598.634001,22,0.000275,0.181176,0.181176 
219598.634860,520,0.000859,0.142353,0.207059 
219598.636989,21,0.002129,0.168235,0.168235 
219598.638343,9,0.001354,0.155294,0.168235 
219598.638774,78,0.000431,0.181176,0.207059 
219598.640605,32,0.001831,0.232941,0.168235 
219598.644816,24,0.004211,0.207059,0.297647 
219598.645907,24,0.001091,0.220000,0.452941 
219598.647134,18,0.001227,0.142353,0.491765 
219598.651216,20,0.004082,0.245882,0.271765 
219598.653094,33,0.001878,0.310588,0.271765 
219598.656038,33,0.002944,0.155294,0.271765 
219598.660180,7,0.004142,0.142353,0.155294 
219598.661019,52,0.000839,0.310588,0.258824 
219598.661403,130,0.000384,0.440000,0.711765 
219598.661965,38,0.000562,0.297647,0.232941 
219598.666850,49,0.004885,0.168235,0.194118 
219598.668957,9,0.002107,0.181176,0.194118 
219598.670362,27,0.001405,0.181176,0.310588 
219598.676635,18,0.006273,0.142353,0.116471 
219598.678899,36,0.002264,0.258824,0.181176 
219598.682103,11,0.003204,0.155294,0.142353 
219598.682434,52,0.000331,0.207059,0.297647 
219598.683518,6,0.001084,0.129412,0.181176 
219598.684463,33,0.000945,0.207059,0.103529 
219598.687253,9,0.002790,0.142353,0.129412 
219598.688145,2,0.000892,0.116471,0.116471 
219598.689002,41,0.000857,0.401176,0.168235 
219598.693715,15,0.004713,0.194118,0.245882 
219598.694091,38,0.000376,0.220000,0.271765 
219598.698893,44,0.004802,0.258824,0.271765 
219598.699269,75,0.000376,0.207059,0.478824 
219598.702220,5,0.002951,0.129412,0.194118 
219598.703367,19,0.001147,0.220000,0.194118 
219598.704617,92,0.001250,0.129412,0.142353 
219598.710117,2,0.005500,0.116471,0.181176 
219598.710979,38,0.000862,0.310588,0.129412 
219598.712405,10,0.001426,0.155294,0.336471 
219598.712800,71,0.000395,0.621176,0.297647 
219598.713592,22,0.000792,0.220000,0.349412 
219598.714345,30,0.000753,0.207059,0.116471 
219598.714904,8,0.000559,0.168235,0.116471 
219598.716770,6,0.001866,0.129412,0.116471 
219598.720364,21,0.003594,0.207059,0.207059 
219598.721005,14,0.000641,0.168235,0.245882 
219598.722241,31,0.001236,0.220000,0.414118 
219598.722590,17,0.000349,0.181176,0.245882 
219598.725213,58,0.002623,0.310588,0.232941 
219598.726747,24,0.001534,0.245882,0.297647 
219598.731414,37,0.004667,0.323529,0.155294 
219598.731657,2,0.000243,0.168235,0.232941 
219598.732903,5,0.001246,0.129412,0.168235 
219598.735739,25,0.002836,0.168235,0.245882 
219598.736927,162,0.001188,0.815294,0.776471 
219598.739555,33,0.002628,0.232941,0.155294 
219598.742423,5,0.002868,0.155294,0.155294 
219598.745208,49,0.002785,0.336471,0.595294 
219598.746341,39,0.001133,0.245882,0.155294 
219598.751588,41,0.005247,0.181176,0.245882 
219598.752218,6,0.000630,0.142353,0.116471 
219598.754043,46,0.001825,0.310588,0.194118 
219598.758132,21,0.004089,0.181176,0.271765 
219598.759234,37,0.001102,0.220000,0.452941 
219598.760189,12,0.000955,0.181176,0.207059 
219598.762968,2,0.002779,0.129412,0.427059 
219598.763597,9,0.000629,0.142353,0.142353 
219598.764486,39,0.000889,0.245882,0.245882 
219598.769353,9,0.004867,0.168235,0.336471 
219598.769573,12,0.000220,0.181176,0.116471 
219598.774464,15,0.004891,0.168235,0.155294 
219598.780082,20,0.005618,0.207059,0.232941 
219598.784811,48,0.004729,0.194118,0.129412 
219598.785607,16,0.000796,0.181176,0.207059 
219598.788454,34,0.002847,0.207059,0.194118 
219598.789547,76,0.001093,0.582353,0.349412 
219598.789846,48,0.000299,0.168235,0.168235 
219598.795464,38,0.005618,0.258824,0.194118 
219598.795749,1,0.000285,0.194118,0.323529 
219598.798179,41,0.002430,0.427059,0.245882 
219598.798921,21,0.000742,0.220000,0.258824 
219598.800168,14,0.001247,0.168235,0.090588 
219598.802187,15,0.002019,0.142353,0.284706 
219598.807154,8,0.004967,0.168235,0.194118 
219598.807597,14,0.000443,0.168235,0.207059 
219598.812082,116,0.004485,0.452941,0.452941 
219598.812631,11,0.000549,0.155294,0.181176 
219598.813477,8,0.000846,0.142353,0.194118 
219598.813960,20,0.000483,0.220000,0.181176 
219598.815023,45,0.001063,0.258824,0.181176 
219598.819336,30,0.004313,0.207059,0.155294 
219598.822699,17,0.003363,0.155294,0.194118 
219598.823001,4,0.000302,0.155294,0.181176 
219598.824486,10,0.001485,0.142353,0.194118 
219598.824786,29,0.000300,0.258824,0.297647 
219598.825698,146,0.000912,0.582353,0.362353 
219598.826706,30,0.001008,0.284706,0.168235 
219598.828203,11,0.001497,0.168235,0.116471 
219598.829537,7,0.001334,0.155294,0.142353 
219598.830054,6,0.000517,0.155294,0.194118 
219598.833487,67,0.003433,0.207059,0.258824 
219598.835486,59,0.001999,0.336471,0.414118 
219598.836571,51,0.001085,0.375294,0.504706 
219598.836837,43,0.000266,0.297647,0.194118 
219598.838200,15,0.001363,0.129412,0.181176 
219598.839985,39,0.001785,0.323529,0.349412 
219598.841587,14,0.001602,0.181176,0.220000 
219598.844689,31,0.003102,0.245882,0.491765 
219598.850024,83,0.005335,0.491765,0.465882 
219598.850376,126,0.000352,0.724706,0.634118 
219598.850727,6,0.000351,0.155294,0.297647 
219598.852099,584,0.001372,0.220000,0.181176 
219598.853470,54,0.001371,0.310588,0.685882 
219598.853781,24,0.000311,0.194118,0.103529 
219598.860485,17,0.006704,0.194118,0.323529 
219598.861935,57,0.001450,0.297647,0.336471 
219598.862841,2,0.000906,0.155294,0.142353 
219598.864706,66,0.001865,0.388235,0.194118 
219598.865305,12,0.000599,0.168235,0.116471 
219598.865961,7,0.000656,0.142353,0.142353 
219598.870900,43,0.004939,0.220000,0.181176 
219598.871318,84,0.000418,0.220000,0.232941 
219598.877709,46,0.006391,0.401176,0.465882 
219598.882139,27,0.004430,0.258824,0.129412 
219598.882401,39,0.000262,0.323529,0.232941 
219598.887141,533,0.004740,0.401176,0.543529 
219598.888137,17,0.000996,0.181176,0.181176 
219598.889682,82,0.001545,0.530588,0.452941 
219598.890526,50,0.000844,0.388235,0.129412 
219598.896549,31,0.006023,0.155294,0.142353 
219598.898036,41,0.001487,0.310588,0.232941 
219598.899718,14,0.001682,0.168235,0.142353 
219598.900252,2,0.000534,0.142353,0.168235 
219598.901534,36,0.001282,0.271765,0.142353 
219598.903101,3,0.001567,0.155294,0.103529 
219598.903514,7,0.000413,0.155294,0.129412 
219598.903786,9,0.000272,0.155294,0.168235 
219598.909021,78,0.005235,0.323529,0.349412 
219598.910137,32,0.001116,0.245882,0.349412 
219598.912798,6,0.002661,0.155294,0.142353 
219598.914989,4,0.002191,0.116471,0.116471 
219598.915514,42,0.000525,0.336471,0.168235 
219598.920163,41,0.004649,0.155294,0.310588 
219598.924874,20,0.004711,0.194118,0.181176 
219598.925263,6,0.000389,0.142353,0.168235 
219598.932373,10,0.007110,0.168235,0.284706 
219598.935779,18,0.003406,0.207059,0.116471 
219598.937729,4,0.001950,0.116471,0.168235 
219598.939177,7,0.001448,0.155294,0.142353 
219598.939419,17,0.000242,0.220000,0.181176 
219598.940456,73,0.001037,0.388235,0.168235 
219598.943269,25,0.002813,0.232941,0.245882 
219598.946720,1,0.003451,0.129412,0.129412 
219598.949421,15,0.002701,0.181176,0.271765 
219598.950941,1,0.001520,0.142353,0.155294 
219598.953267,13,0.002326,0.181176,0.142353 
219598.955138,7,0.001871,0.142353,0.284706 
219598.957691,16,0.002553,0.220000,0.155294 
219598.960648,1828,0.002957,0.168235,0.155294 
219598.963455,5,0.002807,0.142353,0.789412 
219598.963690,67,0.000235,0.258824,0.245882 
219598.965802,17,0.002112,0.181176,0.220000 
219598.971773,29,0.005971,0.168235,0.168235 
219598.973792,32,0.002019,0.232941,0.271765 
219598.976756,18,0.002964,0.181176,0.155294 
219598.977086,22,0.000330,0.232941,0.310588 
219598.978564,17,0.001478,0.155294,0.116471 
219598.980905,24,0.002341,0.181176,0.232941 
219598.984516,14,0.003611,0.168235,0.271765 
219598.985766,20,0.001250,0.181176,0.336471 
219598.987087,5,0.001321,0.142353,0.155294 
219598.988506,21,0.001419,0.220000,0.129412 
219598.989936,7,0.001430,0.116471,0.129412 
219598.993278,109,0.003342,0.634118,0.867059 
219598.994443,1,0.001165,0.129412,0.207059 
219598.995548,7,0.001105,0.129412,0.362353 
219598.995776,102,0.000228,0.440000,0.232941 
219599.000897,29,0.005121,0.155294,0.310588 
219599.001433,88,0.000536,0.543529,0.595294 
219599.009805,3,0.008372,0.129412,0.181176 
219599.011507,10,0.001702,0.168235,0.362353 
219599.012964,4,0.001457,0.129412,0.232941 
219599.013194,58,0.000230,0.375294,0.220000 
219599.016351,2,0.003157,0.116471,0.194118 
219599.022303,13,0.005952,0.142353,0.232941 
219599.024678,25,0.002375,0.245882,0.207059 
219599.024969,42,0.000291,0.271765,0.375294 
219599.028603,74,0.003634,0.349412,0.232941 
219599.029672,40,0.001069,0.220000,0.207059 
219599.033085,20,0.003413,0.181176,0.090588 
219599.033436,31,0.000351,0.271765,0.621176 
219599.035623,7,0.002187,0.155294,0.207059 
219599.039297,9,0.003674,0.129412,0.271765 
219599.041034,33,0.001737,0.168235,0.194118 
219599.048130,4,0.007096,0.129412,0.220000 
219599.049189,7,0.001059,0.142353,0.103529 
219599.052117,8,0.002928,0.168235,0.168235 
219599.054066,37,0.001949,0.310588,0.207059 
219599.060008,15,0.005942,0.168235,0.258824 
219599.063044,45,0.003036,0.362353,0.284706 
219599.066319,29,0.003275,0.168235,0.194118 
219599.076077,13,0.009758,0.168235,0.349412 
219599.081571,10,0.005494,0.207059,0.220000 
219599.082149,12,0.000578,0.194118,0.168235 
219599.084499,22,0.002350,0.207059,0.168235 
219599.086588,1,0.002089,0.129412,0.155294 
219599.088956,29,0.002368,0.258824,0.310588 
219599.091104,9,0.002148,0.155294,0.194118 
219599.091674,4,0.000570,0.142353,0.129412 
219599.097451,2,0.005777,0.116471,0.142353 
219599.100239,7,0.002788,0.142353,0.271765 
219599.101524,8,0.001285,0.129412,0.142353 
219599.104114,78,0.002590,0.362353,0.310588 
219599.113429,3,0.009315,0.116471,0.491765 
219599.124427,27,0.010998,0.155294,0.323529 
219599.125135,12,0.000708,0.155294,0.129412 
219599.126728,11,0.001593,0.168235,0.116471 
219599.128102,1,0.001374,0.129412,0.116471 
219599.128908,576,0.000806,0.155294,0.129412 
219599.130081,20,0.001173,0.194118,0.194118 
219599.135289,6,0.005208,0.142353,0.168235 
219599.138691,12,0.003402,0.142353,0.271765 
219599.146113,4,0.007422,0.116471,0.181176 
219599.146534,93,0.000421,0.129412,0.142353 
219599.152008,110,0.005474,0.582353,0.918824 
219599.158597,4,0.006589,0.142353,0.103529 
219599.158952,25,0.000355,0.207059,0.297647 
219599.163887,8,0.004935,0.129412,0.284706 
219599.168222,10,0.004335,0.142353,0.207059 
219599.169586,51,0.001364,0.414118,0.789412 
219599.173037,33,0.003451,0.194118,0.258824 
219599.182617,8,0.009580,0.142353,0.349412 
219599.183817,3,0.001200,0.129412,0.129412 
219599.184294,18,0.000477,0.207059,0.245882 
219599.184540,71,0.000246,0.336471,0.478824 
219599.189558,27,0.005018,0.207059,0.465882 
219599.189859,12,0.000301,0.142353,0.271765 
219599.192315,27,0.002456,0.310588,0.440000 
219599.193299,12,0.000984,0.155294,0.181176 
219599.195294,41,0.001995,0.349412,0.362353 
219599.201156,89,0.005862,0.776471,0.931765 
219599.201711,11,0.000555,0.142353,0.194118 
219599.203518,3,0.001807,0.129412,0.181176 
219599.212770,1,0.009252,0.116471,0.323529 
219599.215578,36,0.002808,0.155294,0.220000 
219599.217243,4,0.001665,0.129412,0.258824 
219599.218953,76,0.001710,0.271765,0.763529 
219599.226477,33,0.007524,0.181176,0.284706 
